ResponseId,study,study_factor,model_pooled,persuader,condition,direction,aligned_belief_change,belief_pre,compliant,persuaded
R_3GMLIgLp4rKmlgd,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-16,67,TRUE,0
R_3s7xlNp4LpO8XkS,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,19,51,TRUE,1
R_1mq1qi5faPmsH8g,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,1,60,TRUE,1
R_6rql2O5ULywAcy0,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,12,59,TRUE,1
R_3Znft7Ywc9QZKQ9,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-5,71,TRUE,0
R_15XWINLaJ8K2Mrn,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,0,35,TRUE,0
R_1Zr5cGUFjZNUB8t,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,0,49,TRUE,0
R_3JIZ6AaB8FPup5e,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,48,58,TRUE,1
R_57l11z5KT0MRsrS,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,0,51,TRUE,0
R_3TQNHTcx8oIKca5,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,28,53,TRUE,1
R_7MJNiU6VVBPjAoM,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,-35,40,TRUE,0
R_3aPH7tni45MGPc0,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-20,30,TRUE,0
R_5c6uMnfkJ5OScGB,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,11,68,TRUE,1
R_1Poz4uJbr3ZaDwF,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,39,58,TRUE,1
R_1bcXcKA3IBlfXc5,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,1,68,TRUE,1
R_5fH0fVUbwxgfHcT,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,19,52,TRUE,1
R_7tDmb0NpcsAg4vU,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,41,62,TRUE,1
R_1eh9kA4ctTu3Svf,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,15,74,TRUE,1
R_1PXZSoT6zMUvEtw,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,4,48,FALSE,1
R_3symfhamrxCN2p3,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,57,67,TRUE,1
R_6i9hlmHpIZp9byb,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,16,31,TRUE,1
R_5J3jwrMZMfruhjz,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,61,70,TRUE,1
R_6UhFpKez1GCCxLS,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,32,71,TRUE,1
R_3qb75P8wPy56L5G,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,9,54,TRUE,1
R_6djHxe1SCUpVjZT,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,40,59,TRUE,1
R_1nT9OyJbQWOeQMO,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-10,70,TRUE,0
R_5kAp0vYGw0SLxS2,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,1,69,TRUE,1
R_5v4qnLxAnqy8kEN,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,10,40,TRUE,1
R_5rNGjBDNulf2bgt,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,23,67,FALSE,1
R_3vZmjGzzFAUUelj,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,-12,53,TRUE,0
R_3Tq30iM4gEIqVQu,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,17,66,TRUE,1
R_30bKi2w8HIHMJe2,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,50,50,TRUE,1
R_5rAFXVtqKMgPwgW,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,-2,30,TRUE,0
R_5ZDszO53i5mvUVr,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,1,60,TRUE,1
R_5YgKB3abXl3z6at,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-32,34,TRUE,0
R_53nVMEH6H9hfnJn,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,15,50,TRUE,1
R_5ja1F3ILdkBLTHI,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,19,39,TRUE,1
R_1txKmn5fwBo0lN9,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,6,29,TRUE,1
R_1njBvTDHMtqPp0S,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,30,51,TRUE,1
R_1dfrP4B5a3qjAhX,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,21,61,TRUE,1
R_6cvKQ1AohJJ3O3A,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,28,61,TRUE,1
R_7nTTyDsuY67ZS4Y,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,20,50,TRUE,1
R_54tQ5U0yPtQ9kv3,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,29,30,TRUE,1
R_1GP8eDSGs7UfgjJ,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,8,59,TRUE,1
R_7rxhszkDogWCEPR,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-29,30,TRUE,0
R_3He3SjwIAXZNgEd,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,5,60,TRUE,1
R_7HepyLmzMBtMLlB,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,0,51,TRUE,0
R_5CduETt8oCFgbBg,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-9,59,TRUE,0
R_6Lol1due8mcApgR,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,19,32,TRUE,1
R_6VrqXUc0elfo5fU,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,5,40,TRUE,1
R_7CK2RYgdQ7eMygP,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,19,32,TRUE,1
R_77eqnFVgOxToba3,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,4,73,TRUE,1
R_7ME9OS0ORJWzwIW,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,29,51,TRUE,1
R_7AMrmAkU2Hm4ltq,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,3,73,TRUE,1
R_732E1cNwlFpP0J8,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-35,40,TRUE,0
R_3h5RKq8StYSVaNP,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,20,52,FALSE,1
R_7pbSjdad9LawrBs,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,39,60,TRUE,1
R_5YohCEcEp2pP4Jw,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,20,73,TRUE,1
R_3O0INVA4kH5TmFt,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,29,50,TRUE,1
R_6hcqA3fR2F4Y5sj,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-48,49,FALSE,0
R_5MA2LaBqfwEA1iz,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,41,52,FALSE,1
R_1YRFXgLDReHWkq6,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,22,31,TRUE,1
R_3R3XRmjgK2WCtdv,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,0,52,TRUE,0
R_1wFVtPLshGP33pm,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,28,68,TRUE,1
R_1TMosC1ufcZFTYA,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,14,56,TRUE,1
R_1fqVKpwLwS2l1sY,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,2,57,TRUE,1
R_1Oe4YKq21MeAc73,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,39,44,TRUE,1
R_6wmp2B52rE1rvvg,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-46,51,TRUE,0
R_1AT3ukC7Fj5fsJB,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,31,72,TRUE,1
R_5TEMFLgHHG8iUUh,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,28,72,TRUE,1
R_5D2e7Q1BjgDpCzc,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,34,49,TRUE,1
R_7hhF9MlamopsBJ1,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,23,72,TRUE,1
R_7hGRepVZ1qr274B,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,50,71,TRUE,1
R_1eQZEQNBSaDRLUp,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,30,60,TRUE,1
R_7EhANSMHqXEQ3K3,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,10,64,TRUE,1
R_30To4Sy1iB523Np,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,28,40,TRUE,1
R_30PmfQHiLMH0Xo3,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,30,60,TRUE,1
R_7nNP0Ml16lRJodM,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,-16,54,TRUE,0
R_50y1AGO4YwPixyN,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,3,51,TRUE,1
R_7LNXGiKa1kHzCHn,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,-31,59,FALSE,0
R_5DjbmNkCVg0gHuJ,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-21,70,TRUE,0
R_3SHUdwr1qEFuw6U,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-40,70,FALSE,0
R_1pAMjL5lucUdyHx,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,50,51,TRUE,1
R_1dN835VqKC9sbEd,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,1,51,TRUE,1
R_3soEnMYKXUopYVz,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,10,30,TRUE,1
R_5yfQtlzY1hAJnlD,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,12,60,TRUE,1
R_57URYiH9yv1oaGN,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-26,67,FALSE,0
R_58jWu8mQvkQWuPf,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,23,42,TRUE,1
R_5wbKGaGjJuB1kXs,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,8,52,TRUE,1
R_3dQrRZF3zHbXCOB,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,47,50,TRUE,1
R_6BslyJou4tft5S1,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,6,72,TRUE,1
R_6cERPusbWDFey3f,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,20,31,TRUE,1
R_6CwkhtF7203HeTL,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,9,61,TRUE,1
R_1QIWzPFnFLcQ2Hv,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,41,50,TRUE,1
R_3DRFTYpa83tgOJ5,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,19,42,TRUE,1
R_6e1lDDjdiE2AVb3,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,30,61,TRUE,1
R_3QRql2EXIqKe7Om,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,-6,74,TRUE,0
R_3gSGLMOIrYFEGgw,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,6,72,TRUE,1
R_5VCjZqsg1eXYmqP,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,41,52,TRUE,1
R_7pRIkT0jKtwaZei,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-1,51,TRUE,0
R_77RWhzS4GbfKy1H,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,20,51,TRUE,1
R_5FViUZuukoFtKGU,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-2,63,TRUE,0
R_55MMZu4UhafLzHz,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,26,72,FALSE,1
R_65N1bKNDMsWNMMz,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,-14,68,TRUE,0
R_7R9hso37z1eoQKc,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,0,51,TRUE,0
R_3kbKLv2r2gfxxO9,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,-30,51,TRUE,0
R_6Du5h9K7OeYGasA,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,3,74,TRUE,1
R_3ASUdTgSy70aBA7,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,31,40,TRUE,1
R_1QGyiqeT2ajBfWM,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,26,32,TRUE,1
R_6q96q1Axo8HunUZ,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,35,70,TRUE,1
R_30GfqEmqtme2KNf,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,10,72,TRUE,1
R_1Xch09PXp0NXY9y,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,-1,50,TRUE,0
R_3b2espwP7i0o8TP,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,0,30,TRUE,0
R_5WofHbrK3HgTiM1,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,21,31,TRUE,1
R_6Km3PQV9QBoHoIn,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,51,61,TRUE,1
R_1NmMmOXv9IYYAAF,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,15,66,FALSE,1
R_3cmpYuGaYIExZjb,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,-40,51,TRUE,0
R_6JKBtJ6MIIaHlqF,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,41,51,TRUE,1
R_5eb04rHQkj2pu81,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,-1,49,TRUE,0
R_6mWcimtUnV4bLvD,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-10,62,FALSE,0
R_5BrSreK7Ryzv9YJ,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,0,51,TRUE,0
R_7riQNby7gHhDIfU,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,0,60,TRUE,0
R_3HPSc0ekP8GpiQp,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,1,50,TRUE,1
R_673SADe6UCtdd9S,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,9,64,TRUE,1
R_6pSgztJmXmHQdkI,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,20,51,TRUE,1
R_38X3B7ix735xdSx,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,0,50,TRUE,0
R_7aLvmah5FRb5R8B,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,6,60,TRUE,1
R_3Fza21KWXn0h6rR,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,2,67,TRUE,1
R_5OS7UouVbnLif2p,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-11,51,TRUE,0
R_7KdeWodstIwhBYZ,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,18,68,TRUE,1
R_67sC76qmcqBvb8c,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,41,72,TRUE,1
R_7OHJ8zlEt8nxdXG,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,30,70,TRUE,1
R_1U8UziJ9rNxkqFf,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,-31,50,TRUE,0
R_5flO3Mt5YPirjNW,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,0,31,TRUE,0
R_7ImaQHuHtKrcIXU,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,2,58,TRUE,1
R_7S19fG2IvjJa2Or,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,20,51,TRUE,1
R_6jZIue51RhkbIJ9,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-40,65,FALSE,0
R_1VopDsqz2VqvZgR,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,23,71,TRUE,1
R_1Sdai5HQmiUdVqH,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,-9,49,TRUE,0
R_7mWNyruVHL7Bf1u,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,21,41,TRUE,1
R_3G2Gq6G4U3KqGOL,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,-28,71,TRUE,0
R_5QlmAH2efNj3kml,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-46,49,FALSE,0
R_36H29yofLlUzEop,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,11,56,TRUE,1
R_3riVoVPtx3Y7lm1,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,26,50,TRUE,1
R_3JxWgT6b0mFIjCa,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,18,60,TRUE,1
R_5OGB8YvLEAm45Ca,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,37,46,TRUE,1
R_7RP4hcrl60PT3p9,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,0,50,TRUE,0
R_7urjiZeP1LuybwE,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,21,51,FALSE,1
R_6hiNygPGvjQYaEI,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,40,50,TRUE,1
R_59nYwuPoGbNMx9o,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,-2,27,TRUE,0
R_7khMiVsrkqgZDht,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,20,50,TRUE,1
R_5KMz1YleuabVUXn,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-5,70,TRUE,0
R_3R4CXZH4Ta7Fc77,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,20,50,TRUE,1
R_5xFejGyUCtEBmPI,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,29,30,TRUE,1
R_6fVT0GIxi4sopKe,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,11,50,TRUE,1
R_5ke9O4HVw21gT9j,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,0,71,FALSE,0
R_6Qc5Fk897FEAL8Z,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-3,33,FALSE,0
R_5pOk9iKh7OHwmHv,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,24,46,TRUE,1
R_5PBwxIlNDGQ3kCE,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,-4,48,TRUE,0
R_1D0CHj4oykSEGcJ,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,21,54,TRUE,1
R_7MyOJUUeusL0N08,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,45,50,TRUE,1
R_6lWGLVkgomkC94e,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,15,60,TRUE,1
R_5mr8TOEfDrseFEd,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,23,27,TRUE,1
R_73WCpxwnfza3SAu,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,11,30,FALSE,1
R_1dafE9Ybi0e98hf,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,-6,71,TRUE,0
R_5EY7ZDP7x2byS6B,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,20,69,TRUE,1
R_3Pj8hNLWiKfyVul,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,30,50,TRUE,1
R_3pT3gkBE8w4o32U,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,-10,60,TRUE,0
R_7DsaqQK6u4q9bgJ,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-26,30,TRUE,0
R_7BDgx95kdVrR4ul,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,-33,50,TRUE,0
R_5WONu9Iyo3uiVUJ,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,21,27,TRUE,1
R_6gA9sknPecrKMm9,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,29,49,TRUE,1
R_6JEKZVYDBphQ8It,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,22,56,TRUE,1
R_3EhdJAa5o4lsoZK,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,-2,61,TRUE,0
R_1phkHfRgTfWcN09,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,0,70,TRUE,0
R_3XeEqeUjvjzwAox,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-49,51,FALSE,0
R_7CNSy5TkLpMyUVi,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,10,30,TRUE,1
R_5wMl2uY58bWbl7c,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,11,60,TRUE,1
R_5b0HoeVnB1fRksv,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,18,60,TRUE,1
R_5otd4eDqLrnRS6m,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,38,32,TRUE,1
R_7J1i3WenLk57PAR,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,44,45,TRUE,1
R_6CQnpXJ7HpR2Bpc,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,10,30,TRUE,1
R_1IvkLToaXum5h12,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,57,42,TRUE,1
R_1tSpU1uCXD1ptJf,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,7,50,TRUE,1
R_5u4cDDlgZ2Vtt1T,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,4,60,TRUE,1
R_1G81KLKPCrVU0ll,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,-1,50,TRUE,0
R_5nH7zy1aNL56YAE,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,0,50,TRUE,0
R_52MqKPkfWc27905,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,9,60,TRUE,1
R_5IRbDxYI2JB9i9A,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,-1,50,TRUE,0
R_1Mc7TTYY5CY93eF,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,29,52,TRUE,1
R_6Qf9UMBcVsmuwIV,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,41,54,TRUE,1
R_3dWLglKeLvoxn7H,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,62,68,TRUE,1
R_3CNtTEU52GcFfKA,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,1,51,TRUE,1
R_5nPneraUR4h8Afa,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-47,60,FALSE,0
R_11h3O8x1J24Cxep,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,1,51,TRUE,1
R_6KlPWxhHVDKcf3X,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,12,60,TRUE,1
R_1VpmL768Pm9Jwsx,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,12,50,TRUE,1
R_30YV4vJjjFnwnbS,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,45,54,TRUE,1
R_514x3nS4zSJ2K0p,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_bunk,bunk,-29,51,FALSE,0
R_3PUGCSKElPyl3BT,Study 3,Truth-Constrained,NA,Truth-Constrained,treatment_mid_debunk,debunk,22,27,TRUE,1
